Hayate no Gotoku!!;7.70;1541;105,812;TV;25;Sentai Filmworks;J.C.Staff;Action,Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Suzuka;7.20;1542;105,730;TV;26;Funimation;Studio Comet;Drama,Romance,Sports;Shounen;PG-13 - Teens 13 or older;
Shoujo-tachi wa Kouya wo Mezasu;6.32;1543;106,088;TV;12;Sentai Filmworks;Project No.9;;;PG-13 - Teens 13 or older;
White Album;6.52;1544;105,771;TV;13;None found;Seven Arcs;Drama,Romance;;PG-13 - Teens 13 or older;
Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!;6.66;1545;105,479;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Aki-Sora;5.92;1546;105,536;OVA;1;None found;Hoods Entertainment;Romance,Ecchi;Seinen;R+ - Mild Nudity;
Alice to Zouroku;7.11;1547;105,622;TV;12;Funimation;J.C.Staff;Adventure,Mystery;Seinen;PG-13 - Teens 13 or older;
Pokemon XY&Z;7.65;1548;106,562;TV;47;The Pokemon Company International;OLM;Action,Adventure,Comedy,Fantasy;Kids;PG - Children;
Top wo Nerae! Gunbuster;7.88;1549;105,312;OVA;6;Bandai Visual USA;Gainax;Action,Comedy,Drama,Sci-Fi;Shounen;R+ - Mild Nudity;
Fate/kaleid liner Prisma☆Illya 3rei!!;7.53;1550;105,860;TV;12;None found;SILVER LINK.;Action,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Trickster: Edogawa Ranpo "Shounen Tanteidan" yori;6.24;1551;105,514;TV;24;Funimation;TMS Entertainment,       Shin-Ei Animation;Drama,Mystery,Sci-Fi;;PG-13 - Teens 13 or older;
Photokano;6.20;1552;105,529;TV;13;Sentai Filmworks;Madhouse;Romance,Ecchi;;PG-13 - Teens 13 or older;
Kill Me Baby;6.86;1553;105,475;TV;13;Sentai Filmworks;J.C.Staff;;Seinen;PG-13 - Teens 13 or older;
Accel World EX;7.12;1554;105,180;OVA;2;None found;Sunrise;Action,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Kamisama Hajimemashita OVA;8.01;1555;105,454;OVA;2;None found;TMS Entertainment;Comedy,Fantasy,Romance,Supernatural;Shoujo;PG-13 - Teens 13 or older;
One Room;5.56;1556;105,835;TV;12;None found;Typhoon Graphics;;;PG-13 - Teens 13 or older;
Katsute Kami Datta Kemono-tachi e;6.39;1557;105,747;TV;12;None found;MAPPA;Action,Drama,Fantasy;Shounen;R - 17+ (violence & profanity);
Shigurui;7.39;1558;104,988;TV;12;Funimation;Madhouse;Action,Drama;Seinen;R+ - Mild Nudity;
Junjou Romantica 3;7.69;1559;105,547;TV;12;Funimation;Studio Deen;Boys Love,Comedy,Drama,Romance;;PG-13 - Teens 13 or older;
Makai Ouji: Devils and Realist;7.04;1560;105,051;TV;12;Sentai Filmworks;Doga Kobo;Comedy,Fantasy,Mystery,Supernatural;Josei;PG-13 - Teens 13 or older;
High Score Girl II;8.01;1561;105,820;TV;9;Netflix;J.C.Staff;Comedy,Romance;Seinen;PG-13 - Teens 13 or older;
Rec;7.32;1562;104,699;TV;9;None found;Shaft;Comedy,Drama,Romance;Seinen;PG-13 - Teens 13 or older;
Nakanohito Genome [Jikkyouchuu];6.88;1563;105,525;TV;12;Funimation;SILVER LINK.;Comedy,Drama;;PG-13 - Teens 13 or older;
Fushigi Yuugi;7.63;1564;104,631;TV;52;Media Blasters,Geneon Entertainment USA;Studio Pierrot;Adventure,Comedy,Drama,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Digimon Adventure tri. 1: Saikai;7.46;1565;104,655;Movie;1;Shout! Factory;Toei Animation;Action,Adventure,Comedy,Drama;;PG-13 - Teens 13 or older;
Baki: Dai Raitaisai-hen;7.48;1566;108,126;ONA;13;None found;TMS Entertainment;;Shounen;R - 17+ (violence & profanity);
Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou;6.94;1567;104,994;OVA;1;Funimation;Production IMS;Action,Fantasy,Romance,Ecchi;;R+ - Mild Nudity;
Initial D Final Stage;8.25;1568;104,772;TV;4;None found;SynergySP;;Seinen;PG-13 - Teens 13 or older;
Ichigo 100%;6.65;1569;104,264;TV;12;None found;Madhouse;Comedy,Romance,Ecchi;Shounen;PG-13 - Teens 13 or older;
Chain Chronicle: Haecceitas no Hikari;6.61;1570;104,992;TV;12;Funimation;Telecom Animation Film,       Graphinica;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai;7.07;1571;104,243;OVA;1;Funimation;AIC Build;Comedy,Romance,Slice of Life;;R+ - Mild Nudity;
Kengan Ashura;7.45;1572;105,419;ONA;12;Ponycan USA;Larx Entertainment;;;R - 17+ (violence & profanity);
Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin;6.85;1573;103,842;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Bleach: The Sealed Sword Frenzy;6.98;1574;103,676;Special;1;None found;Studio Pierrot;Action,Adventure,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Star Driver: Kagayaki no Takuto;7.21;1575;103,624;TV;25;Bandai Entertainment,Aniplex of America;Bones;Action,Romance;Shounen;PG-13 - Teens 13 or older;
Hakkenden: Touhou Hakken Ibun;7.42;1576;103,666;TV;13;Sentai Filmworks;Studio Deen;Action,Fantasy,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Dokyuu Hentai HxEros;5.75;1577;104,537;TV;12;Aniplex of America;Project No.9;Action,Comedy,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Witchblade;7.24;1578;103,343;TV;24;Funimation;Gonzo;Action,Sci-Fi;;R - 17+ (violence & profanity);
Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da;5.84;1579;103,373;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Hetalia World Series;7.51;1580;103,270;ONA;48;Funimation;Studio Deen;;;PG-13 - Teens 13 or older;
Uma Musume: Pretty Derby (TV);7.30;1581;104,019;TV;13;None found;P.A. Works;Comedy,Slice of Life,Sports;;PG-13 - Teens 13 or older;
Digimon Adventure Movie;7.58;1582;103,014;Movie;1;Saban Entertainment;Toei Animation;Action,Fantasy,Sci-Fi;Kids;PG - Children;
Senki Zesshou Symphogear;7.02;1583;103,222;TV;13;Discotek Media;Satelight,       Encourage Films;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Cardcaptor Sakura Movie 2: Fuuin Sareta Card;8.20;1584;102,910;Movie;1;Nelvana,Discotek Media,Geneon Entertainment USA;Madhouse;Comedy,Drama,Fantasy,Romance;Shoujo;PG - Children;
Emiya-san Chi no Kyou no Gohan;7.80;1585;103,731;ONA;13;Aniplex of America;ufotable;Comedy,Gourmet,Slice of Life;;PG-13 - Teens 13 or older;
Uta no☆Prince-sama♪: Maji Love 2000%;7.21;1586;102,849;TV;13;Sentai Filmworks;A-1 Pictures;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
Fukumenkei Noise;6.99;1587;103,255;TV;12;Sentai Filmworks;Brain's Base;Drama,Romance;Shoujo;PG-13 - Teens 13 or older;
Noblesse: Awakening;7.41;1588;102,838;ONA;1;None found;Production I.G;Action,Supernatural;;R - 17+ (violence & profanity);
Kuroshitsuji: Sono Shitsuji, Kougyou;7.53;1589;102,409;Special;1;Funimation;A-1 Pictures;Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios;7.16;1590;102,211;Movie;1;4Kids Entertainment,Miramax Films;OLM;Adventure,Comedy,Drama,Fantasy;Kids;PG - Children;
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu;7.10;1591;102,025;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Cardcaptor Sakura: Clear Card-hen;7.65;1592;102,356;TV;22;Funimation;Madhouse;Adventure,Comedy,Fantasy,Romance;Shoujo;PG - Children;
Shuumatsu no Harem;6.61;1593;101,849;TV;11;None found;Studio Gokumi,       AXsiZ;Sci-Fi,Ecchi;Shounen;PG-13 - Teens 13 or older;
Kodomo no Jikan (TV);6.77;1594;101,866;TV;12;None found;Diomedéa;Comedy,Drama,Ecchi;;R - 17+ (violence & profanity);
Danchigai;6.52;1595;102,374;TV;12;None found;Creators in Pack;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu;6.57;1596;101,797;Movie;1;Funimation;Toei Animation;Action,Adventure,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Arte;7.17;1597;102,640;TV;12;Funimation;Seven Arcs;Drama,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
RDG: Red Data Girl;6.57;1598;101,804;TV;12;Funimation;P.A. Works;;;PG-13 - Teens 13 or older;
Mars Red;6.64;1599;102,753;TV;13;Funimation;Signal.MD;Action,Supernatural;;None;
Chaos Dragon: Sekiryuu Seneki;5.64;1600;101,861;TV;12;Funimation;SILVER LINK.,       Connect;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Hiiro no Kakera;6.72;1601;101,752;TV;13;Sentai Filmworks;Studio Deen;Fantasy,Romance,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Liz to Aoi Tori;8.20;1602;102,472;Movie;1;Eleven Arts,Ponycan USA;Kyoto Animation;;;PG-13 - Teens 13 or older;
Oneechan ga Kita;6.35;1603;101,605;TV;12;None found;C2C;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
7 Seeds;6.57;1604;102,526;ONA;12;None found;Gonzo;Adventure,Drama,Mystery,Romance,Sci-Fi;Shoujo;R+ - Mild Nudity;
Dansai Bunri no Crime Edge;6.70;1605;101,468;TV;13;Sentai Filmworks;Studio Gokumi;Action,Fantasy,Romance;Seinen;R - 17+ (violence & profanity);
Witch Hunter Robin;7.26;1606;101,365;TV;26;Funimation,Bandai Entertainment;Sunrise;Action,Drama,Mystery,Supernatural;;PG-13 - Teens 13 or older;
Speed Grapher;7.33;1607;101,325;TV;24;Funimation;Gonzo;Action,Mystery;;R+ - Mild Nudity;
Heroic Age;7.54;1608;101,283;TV;26;Funimation;Xebec;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Ixion Saga DT;7.18;1609;101,381;TV;25;None found;Brain's Base;Action,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Bishoujo Senshi Sailor Moon SuperS;7.60;1610;101,276;TV;39;VIZ Media,Geneon Entertainment USA;Toei Animation;Drama,Romance;Shoujo;PG-13 - Teens 13 or older;
Persona 3 the Movie 1: Spring of Birth;7.56;1611;101,367;Movie;1;Aniplex of America;AIC ASTA;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Sword Art Online II: Debriefing;6.58;1612;101,736;Special;1;None found;A-1 Pictures;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Uchi no Maid ga Uzasugiru!;6.93;1613;101,633;TV;12;None found;Doga Kobo;Comedy,Girls Love,Slice of Life;;PG-13 - Teens 13 or older;
Kishibe Rohan wa Ugokanai;7.61;1614;102,718;OVA;4;None found;David Production;Action,Mystery,Supernatural;Shounen;R - 17+ (violence & profanity);
Cop Craft;6.72;1615;101,209;TV;12;Funimation;Millepensee;Action,Fantasy,Sci-Fi;;R - 17+ (violence & profanity);
Overflow;7.13;1616;101,952;TV;8;None found;Studio Hokiboshi;Romance,Erotica;;R+ - Mild Nudity;
Manaria Friends;6.65;1617;101,368;TV;10;Sentai Filmworks;CygamesPictures;Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Comet Lucifer;5.85;1618;100,718;TV;12;Sentai Filmworks;8bit;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Phi Brain: Kami no Puzzle;7.19;1619;100,619;TV;25;Sentai Filmworks;Sunrise;Action,Mystery;Shounen;PG-13 - Teens 13 or older;
Quanzhi Fashi;7.24;1620;101,562;ONA;12;None found;Shanghai Foch Film and TV Culture Investment;Action,Fantasy;;PG-13 - Teens 13 or older;
Fune wo Amu;7.63;1621;100,989;TV;11;Discotek Media;Zexcs;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Piano no Mori (TV);7.31;1622;101,393;TV;12;None found;Gaina;Adventure,Comedy,Drama;Seinen;PG-13 - Teens 13 or older;
Ai Yori Aoshi;7.12;1623;100,472;TV;24;Funimation,Geneon Entertainment USA;J.C.Staff;Comedy,Drama,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Hanayamata;7.33;1624;100,453;TV;12;Sentai Filmworks;Madhouse;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Getsuyoubi no Tawawa;6.45;1625;106,155;ONA;12;None found;Pine Jam;Slice of Life,Ecchi;;PG-13 - Teens 13 or older;
Date A Live IV;N/A;1626;101,697;TV;Unknown;None found;GEEK TOYS;Comedy,Romance,Sci-Fi;;R - 17+ (violence & profanity);
Kara no Kyoukai 8: Shuushou;7.21;1627;100,362;Special;1;Aniplex of America;ufotable;;;PG-13 - Teens 13 or older;
Kuma Kuma Kuma Bear;7.19;1628;101,512;TV;12;Funimation;EMT Squared;Adventure,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Uchuu Senkan Yamato 2199;8.35;1629;100,186;OVA;26;Funimation;Xebec,       AIC;Action,Drama,Sci-Fi;;PG-13 - Teens 13 or older;
Rewrite 2nd Season;7.22;1630;100,461;TV;11;None found;8bit;Action,Comedy,Fantasy,Romance,Supernatural;;PG-13 - Teens 13 or older;
Schwarzesmarken;6.77;1631;100,360;TV;12;Crunchyroll;ixtl,       LIDENFILMS;Action,Drama,Sci-Fi;;R - 17+ (violence & profanity);
Sora no Otoshimono: Project Pink;7.40;1632;99,905;OVA;1;Funimation;AIC ASTA;Comedy,Sci-Fi,Supernatural,Ecchi;Shounen;PG-13 - Teens 13 or older;
Pokemon Movie 08: Mew to Hadou no Yuusha Lucario;7.30;1633;99,852;Movie;1;VIZ Media,4Kids Entertainment;OLM;Action,Adventure,Drama,Fantasy;Kids;PG - Children;
Kyou kara Maou!;7.67;1634;99,766;TV;78;Discotek Media;Studio Deen;Adventure,Comedy,Fantasy;Shoujo;PG-13 - Teens 13 or older;
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai;7.36;1635;100,312;Special;1;None found;A-1 Pictures;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Noir;7.30;1636;99,597;TV;26;ADV Films,Funimation;Bee Train;Action,Drama,Mystery;;PG-13 - Teens 13 or older;
Chio-chan no Tsuugakuro;7.45;1637;99,956;TV;12;Funimation;Diomedéa;;Seinen;PG-13 - Teens 13 or older;
Fate/Prototype;6.68;1638;99,631;OVA;1;None found;Lerche;Action,Fantasy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu;7.30;1639;99,573;Movie;1;Funimation;Sunrise;;;R - 17+ (violence & profanity);
Seikaisuru Kado;6.78;1640;99,433;TV;12;Funimation,Crunchyroll;Toei Animation;;;PG-13 - Teens 13 or older;
Kekkaishi (TV);7.61;1641;99,093;TV;52;VIZ Media,Discotek Media;Sunrise;Action,Adventure,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Umibe no Étranger;7.94;1642;101,734;Movie;1;Funimation;Studio Hibari;Boys Love,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Umi ga Kikoeru;6.57;1643;99,053;Special;1;GKIDS;Studio Ghibli;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Bokusatsu Tenshi Dokuro-chan 2;6.67;1644;98,787;OVA;2;Media Blasters,Discotek Media;Hal Film Maker;Comedy,Ecchi;;R - 17+ (violence & profanity);
Conception;4.62;1645;99,267;TV;12;Funimation;Gonzo;Action,Adventure,Fantasy,Romance;;PG-13 - Teens 13 or older;
Luck & Logic;6.08;1646;98,706;TV;12;Funimation;Doga Kobo;Action,Fantasy;;PG-13 - Teens 13 or older;
Aquarion Evol;7.11;1647;98,456;TV;26;Funimation;Satelight,       8bit;Action,Comedy,Drama,Fantasy,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Heppoko Jikken Animation Excel♥Saga;7.50;1648;98,194;TV;26;ADV Films,Funimation;J.C.Staff;Comedy,Sci-Fi;Shounen;R - 17+ (violence & profanity);
Blood: The Last Vampire;6.90;1649;98,300;Movie;1;Manga Entertainment;Production I.G;Horror,Supernatural;;R - 17+ (violence & profanity);
Runway de Waratte;7.60;1650;99,126;TV;12;Funimation;Ezόla;Drama,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Sankarea OVA;7.23;1651;98,217;OVA;2;None found;Studio Deen;Comedy,Horror,Romance,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Blood Lad: Wagahai wa Neko de wa Nai;7.14;1652;98,084;OVA;1;VIZ Media;Brain's Base;Action,Comedy,Supernatural;Seinen;PG-13 - Teens 13 or older;
Ueno-san wa Bukiyou;6.60;1653;98,615;TV;12;Sentai Filmworks;Lesprit;Comedy,Romance;Seinen;PG-13 - Teens 13 or older;
All Out!!;7.07;1654;97,899;TV;25;Funimation,Crunchyroll;Madhouse,       TMS Entertainment;;Seinen;PG-13 - Teens 13 or older;
Sora no Method;6.76;1655;97,997;TV;13;Sentai Filmworks;Studio 3Hz;Drama,Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Rozen Maiden: Träumend;7.63;1656;97,485;TV;12;Sentai Filmworks,Geneon Entertainment USA;Nomad;Action,Comedy,Drama;Seinen;PG-13 - Teens 13 or older;
Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu;6.62;1657;97,494;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Kara no Kyoukai Movie: Mirai Fukuin;8.03;1658;97,735;Movie;1;Aniplex of America;ufotable;Drama,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu;7.46;1659;97,539;OVA;1;Funimation;Studio Deen;Action,Comedy,Supernatural,Ecchi;;R+ - Mild Nudity;
Toradora!: SOS! Kuishinbou Banbanzai;6.39;1660;97,546;Special;4;NIS America,Inc.;J.C.Staff;Comedy,Gourmet;;PG-13 - Teens 13 or older;
100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season;6.85;1661;97,319;TV;12;None found;Maho Film;Drama,Fantasy;Shounen;PG-13 - Teens 13 or older;
Mahouka Koukou no Yuutousei;6.56;1662;97,282;TV;13;Aniplex of America;Connect;Fantasy,Sci-Fi;;PG-13 - Teens 13 or older;
Hanyou no Yashahime: Sengoku Otogizoushi;6.72;1663;98,237;TV;24;VIZ Media;Sunrise;Action,Adventure,Comedy,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Bakuten Shoot Beyblade;6.74;1664;97,299;TV;51;Nelvana,Discotek Media;Madhouse;Action,Adventure,Comedy,Sports;Kids;PG - Children;
Full Moon wo Sagashite;7.94;1665;97,295;TV;52;VIZ Media;Studio Deen;Comedy,Drama,Romance,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys;6.96;1666;97,349;Movie;1;4Kids Entertainment,Miramax Films;OLM;Action,Adventure,Comedy,Fantasy,Sci-Fi;Kids;PG - Children;
Gin no Guardian;6.23;1667;97,602;TV;12;Funimation;Haoliners Animation League;Adventure,Fantasy;;PG-13 - Teens 13 or older;
Love Live! Sunshine!! 2nd Season;7.57;1668;97,738;TV;13;Funimation;Sunrise;;;PG-13 - Teens 13 or older;
Karakuri Circus (TV);7.10;1669;99,423;TV;36;Sentai Filmworks;Studio VOLN;Action,Adventure,Drama,Mystery;Shounen;PG-13 - Teens 13 or older;
Dragon Ball: Episode of Bardock;7.19;1670;97,405;Special;1;None found;Toei Animation;Action,Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Kami nomi zo Shiru Sekai: 4-nin to Idol;7.30;1671;97,037;OVA;1;Sentai Filmworks;Manglobe;Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Hinomaruzumou;7.58;1672;97,844;TV;24;Funimation;Gonzo;;Shounen;PG-13 - Teens 13 or older;
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa;7.79;1673;97,749;Movie;1;Funimation;Wit Studio;Action,Drama,Fantasy;Shounen;R - 17+ (violence & profanity);
Orenchi no Furo Jijou;6.98;1674;97,378;TV;13;None found;Asahi Production;Comedy,Fantasy;Josei;PG-13 - Teens 13 or older;
Eromanga-sensei OVA;6.86;1675;97,177;OVA;2;None found;A-1 Pictures;Comedy,Drama,Romance,Ecchi;;PG-13 - Teens 13 or older;
Hatsukoi Monster;5.54;1676;97,026;TV;12;Funimation;Studio Deen;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
Koutetsujou no Kabaneri Movie 3: Unato Kessen;7.71;1677;97,620;Movie;1;None found;Wit Studio;Action,Drama,Fantasy,Horror,Supernatural;;R - 17+ (violence & profanity);
Bishoujo Senshi Sailor Moon: Sailor Stars;7.93;1678;96,496;TV;34;VIZ Media;Toei Animation;Adventure,Comedy,Drama,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Hachimitsu to Clover II;8.24;1679;96,432;TV;12;VIZ Media,Discotek Media;J.C.Staff;Drama,Romance,Slice of Life;Josei;PG-13 - Teens 13 or older;
Mitsudomoe;7.56;1680;96,356;TV;13;None found;Bridge;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
One Piece Movie 1;7.09;1681;96,407;Movie;1;None found;Toei Animation;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Lupin III: Cagliostro no Shiro;8.15;1682;96,133;Movie;1;Discotek Media,Manga Entertainment;Tokyo Movie Shinsha;Action,Adventure,Comedy,Mystery;Seinen;PG-13 - Teens 13 or older;
Zan Sayonara Zetsubou Sensei;7.89;1683;96,105;TV;13;None found;Shaft;;Shounen;R - 17+ (violence & profanity);
Utawarerumono: Itsuwari no Kamen;7.26;1684;96,364;TV;25;Sentai Filmworks;White Fox;Action,Drama,Fantasy;;PG-13 - Teens 13 or older;
Gaikotsu Shotenin Honda-san;7.31;1685;96,294;TV;12;None found;DLE;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Black Blood Brothers;7.12;1686;95,595;TV;12;Funimation;Group TAC;Action,Comedy,Fantasy,Supernatural;Shounen;R - 17+ (violence & profanity);
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai;7.27;1687;95,426;Movie;1;VIZ Media,The Pokemon Company International;OLM;Action,Adventure,Comedy,Drama,Fantasy;Kids;PG - Children;
Mobile Suit Gundam SEED Destiny;7.20;1688;95,082;TV;50;Bandai Entertainment,NYAV Post;Sunrise;Action,Drama,Romance,Sci-Fi;;R - 17+ (violence & profanity);
Yoru wa Mijikashi Arukeyo Otome;8.21;1689;96,074;Movie;1;GKIDS;Science SARU;Comedy,Romance;;R+ - Mild Nudity;
Tekkon Kinkreet;7.97;1690;94,894;Movie;1;Sony Pictures Entertainment;Studio 4°C;Action,Adventure,Supernatural;;R - 17+ (violence & profanity);
Yuyushiki;7.37;1691;94,984;TV;12;Sentai Filmworks;Kinema Citrus;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Strike the Blood III;7.03;1692;95,697;OVA;10;None found;Connect;Action,Fantasy,Supernatural,Ecchi;;R+ - Mild Nudity;
Shigatsu wa Kimi no Uso: Moments;7.69;1693;95,037;OVA;1;None found;A-1 Pictures;;Shounen;PG-13 - Teens 13 or older;
Seikimatsu Occult Gakuin;7.06;1694;94,478;TV;13;NIS America,Inc.;A-1 Pictures;Comedy,Mystery,Sci-Fi,Supernatural;;R - 17+ (violence & profanity);
Aishiteruze Baby★★;7.46;1695;94,445;TV;26;None found;TMS Entertainment;Comedy,Drama,Romance;Shoujo;PG-13 - Teens 13 or older;
Asura Cryin';6.92;1696;94,490;TV;13;Maiden Japan;Seven Arcs;Action,Supernatural;;PG-13 - Teens 13 or older;
Dog Days';7.05;1697;94,526;TV;13;None found;Seven Arcs;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
One Punch Man 2nd Season Specials;7.34;1698;95,460;Special;6;VIZ Media;J.C.Staff;Action,Comedy,Sci-Fi,Supernatural;;R - 17+ (violence & profanity);
Gi(a)rlish Number;6.85;1699;94,339;TV;12;Sentai Filmworks;Diomedéa;;;PG-13 - Teens 13 or older;
Sola;7.20;1700;94,056;TV;13;Bandai Entertainment;Nomad;Drama,Romance,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
Shingeki no Kyojin Movie 1: Guren no Yumiya;7.68;1701;94,759;Movie;1;Funimation;Wit Studio;Action,Drama,Fantasy;Shounen;R - 17+ (violence & profanity);
Shugo Chara!! Doki;7.41;1702;94,087;TV;51;None found;Satelight;;Shoujo;PG - Children;
Hand Shakers;5.30;1703;94,266;TV;12;Funimation,Crunchyroll;GoHands;;;PG-13 - Teens 13 or older;
Jigoku Shoujo Mitsuganae;7.64;1704;93,938;TV;26;Sentai Filmworks;Studio Deen;Mystery,Supernatural;;R - 17+ (violence & profanity);
World Trigger 2nd Season;8.09;1705;96,156;TV;12;None found;Toei Animation;Action,Sci-Fi,Supernatural;Shounen;PG-13 - Teens 13 or older;
Suzumiya Haruhi-chan no Yuuutsu;7.48;1706;93,766;ONA;25;Funimation,Bandai Entertainment;Kyoto Animation;;;PG-13 - Teens 13 or older;
Mahou Shoujo Lyrical Nanoha;7.42;1707;93,658;TV;13;Geneon Entertainment USA;Seven Arcs;Action,Comedy,Drama;;PG-13 - Teens 13 or older;
Harukana Receive;6.68;1708;93,766;TV;12;Funimation;C2C;Slice of Life,Sports;;PG-13 - Teens 13 or older;
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun;7.12;1709;93,465;OVA;1;None found;Brain's Base;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
JoJo no Kimyou na Bouken;7.37;1710;93,328;OVA;6;Super Techno Arts;APPP;Adventure,Drama,Fantasy,Horror,Supernatural;Shounen;R - 17+ (violence & profanity);
High School Fleet;7.30;1711;93,512;TV;12;Aniplex of America;Production IMS;;;PG-13 - Teens 13 or older;
Saint Seiya: The Lost Canvas - Meiou Shinwa;7.98;1712;93,375;OVA;13;Discotek Media;TMS Entertainment;Action,Adventure,Supernatural;Shounen;PG-13 - Teens 13 or older;
Joshikousei no Mudazukai;7.71;1713;93,833;TV;12;Sentai Filmworks;Passione;;;PG-13 - Teens 13 or older;
Steins;Gate: Soumei Eichi no Cognitive Computing;7.41;1714;93,616;ONA;4;None found;White Fox;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set;7.61;1715;93,650;OVA;1;Aniplex of America;Connect;Comedy,Romance;;PG-13 - Teens 13 or older;
Memories;7.73;1716;92,963;Movie;3;Sony Pictures Entertainment,Discotek Media;Madhouse,       Studio 4°C;Drama,Horror,Sci-Fi;;PG-13 - Teens 13 or older;
Monster Musume no Iru Nichijou OVA;7.15;1717;93,359;OVA;2;Sentai Filmworks;Lerche;Comedy,Fantasy,Romance,Ecchi;Seinen;R+ - Mild Nudity;
